,Date,Open,High,Low,Close,Adj Close,Volume
1013,20220309,1609.599976,1669.949951,1608.0,1656.550049,1655.846191,1498176
1014,20220310,1682.0,1749.599976,1678.25,1742.849976,1742.109375,2294474
1015,20220311,1750.0,1757.0,1721.199951,1734.099976,1733.363159,1354129
1016,20220314,1732.0,1752.449951,1722.449951,1736.099976,1735.362305,659190
1017,20220315,1740.0,1754.199951,1686.650024,1701.400024,1700.677002,1085901
1018,20220316,1724.0,1764.0,1718.650024,1758.0,1757.25293,1269866
1019,20220317,1775.599976,1823.599976,1760.0,1819.650024,1818.876831,2392329
1020,20220321,1836.050049,1841.900024,1796.150024,1802.949951,1802.183838,1081052
1021,20220322,1802.949951,1837.0,1790.0,1831.550049,1830.771729,964066
1022,20220323,1848.050049,1848.050049,1800.849976,1811.0,1810.230469,1553366
1023,20220324,1815.0,1839.550049,1800.150024,1832.800049,1832.02124,1030145
1024,20220325,1835.550049,1878.0,1822.0,1867.0,1866.206665,1366115
1025,20220328,1876.900024,1924.400024,1851.050049,1909.699951,1908.888428,1895438
1026,20220329,1919.25,1930.900024,1885.5,1917.25,1916.435303,1715098
1027,20220330,1927.699951,2015.0,1917.300049,1995.25,1994.402222,3215951
1028,20220331,2005.0,2042.0,1991.0,2014.75,2013.893921,2786973
1029,20220401,2018.0,2049.0,2013.050049,2043.650024,2042.781616,1267111
1030,20220404,2050.0,2075.5,2032.0,2065.850098,2064.972168,1334265
1031,20220405,2078.0,2189.800049,2067.600098,2139.850098,2138.940918,4970260
1032,20220406,2153.75,2182.850098,2124.199951,2160.0,2159.082275,2259018
1033,20220407,2165.949951,2214.949951,2081.25,2099.050049,2098.158203,3499044
1034,20220408,2115.0,2176.0,2105.25,2170.949951,2170.027588,1924054
1035,20220411,2181.850098,2200.0,2158.5,2180.199951,2179.273438,1615715
1036,20220412,2188.0,2219.0,2155.0,2196.949951,2196.016357,2632324
1037,20220413,2210.0,2217.149902,2173.449951,2199.449951,2198.515381,992512
1038,20220418,2179.800049,2240.0,2156.75,2233.850098,2232.900879,1747434
1039,20220419,2245.0,2255.0,2140.100098,2168.300049,2167.378662,1639219
1040,20220420,2178.0,2207.949951,2161.899902,2183.949951,2183.021973,1119025
1041,20220421,2216.0,2293.550049,2203.899902,2286.350098,2285.378662,2243636
1042,20220422,2297.0,2306.0,2265.0,2273.300049,2272.333984,1786042
1043,20220425,2259.949951,2295.0,2242.600098,2284.199951,2283.229248,1683622
1044,20220426,2297.0,2413.899902,2295.100098,2395.300049,2394.282227,3199358
1045,20220427,2404.949951,2420.949951,2325.0,2334.100098,2333.108398,2559876
1046,20220428,2359.850098,2389.899902,2336.300049,2378.550049,2377.539307,1679893
1047,20220429,2389.0,2394.149902,2301.5,2332.0,2331.009033,1916180
1048,20220502,2325.0,2362.300049,2311.0,2339.5,2338.505859,1006544
1049,20220504,2358.699951,2362.899902,2233.050049,2253.800049,2252.842285,1744686
1050,20220505,2270.0,2303.800049,2236.0,2255.399902,2254.44165,1636796
1051,20220506,2210.0,2262.0,2200.0,2247.699951,2246.744873,1161579
1052,20220509,2229.5,2244.199951,2180.0,2197.649902,2196.716064,1450886
1053,20220510,2190.0,2220.0,2097.5,2109.5,2108.603516,1471866
1054,20220511,2109.600098,2157.75,2077.0,2119.300049,2118.399414,1397917
1055,20220512,2103.0,2113.600098,2011.050049,2045.199951,2044.330933,1553685
1056,20220513,2084.5,2135.0,2035.300049,2054.149902,2053.2771,1547617
1057,20220516,2082.649902,2141.949951,2057.649902,2105.899902,2105.005127,1742552
1058,20220517,2133.050049,2192.25,2119.399902,2184.850098,2183.921631,1061085
1059,20220518,2199.699951,2216.899902,2172.0,2181.100098,2180.17334,1296983
1060,20220519,2145.0,2154.75,2097.600098,2114.75,2113.851318,986930
1061,20220520,2159.0,2232.399902,2151.0,2219.550049,2218.606934,1444803
1062,20220523,2231.75,2245.0,2155.649902,2170.649902,2169.727539,1455450
1063,20220524,2161.0,2178.899902,2142.550049,2160.199951,2159.281982,1008943
1064,20220525,2168.0,2181.449951,2066.199951,2074.149902,2073.268555,1382448
1065,20220526,2077.0,2088.0,1906.199951,2046.400024,2045.530518,4967514
1066,20220527,2080.0,2094.300049,2047.699951,2080.149902,2079.266113,1354005
1067,20220530,2120.0,2175.0,2102.0,2165.649902,2164.729736,1384584
1068,20220531,2160.0,2225.800049,2150.399902,2167.550049,2166.628906,2861556
1069,20220601,2169.949951,2189.300049,2126.0,2150.899902,2149.98584,1448212
1070,20220602,2155.0,2218.0,2142.300049,2209.399902,2208.461182,1855167
1071,20220603,2235.0,2242.25,2176.050049,2190.0,2189.069336,1651685
1072,20220606,2188.5,2230.0,2168.199951,2225.050049,2224.104492,1664487
1073,20220607,2210.0,2254.699951,2207.050049,2227.550049,2226.603516,2046676
1074,20220608,2244.949951,2244.949951,2158.550049,2177.199951,2176.274902,1530739
1075,20220609,2160.300049,2224.0,2155.0,2219.199951,2218.25708,1440385
1076,20220610,2190.0,2215.0,2171.0,2203.100098,2202.164063,1305761
1077,20220613,2172.5,2172.5,2066.75,2079.75,2078.866211,1764172
1078,20220614,2274.0,2274.0,2053.100098,2196.449951,2195.516602,6515102
1079,20220615,2218.399902,2219.699951,2174.199951,2184.600098,2183.671875,1313510
1080,20220616,2205.0,2217.300049,2076.050049,2083.0,2082.11499,2131789
1081,20220617,2062.0,2137.399902,2060.149902,2095.800049,2094.909424,2280135
1082,20220620,2107.300049,2123.300049,2025.0,2079.850098,2078.966309,2603594
1083,20220621,2100.0,2177.0,2091.649902,2161.800049,2160.881348,1331500
1084,20220622,2149.949951,2149.949951,2077.100098,2089.199951,2088.312256,1774137
1085,20220623,2105.0,2128.0,2080.0,2110.350098,2109.453369,1026783
1086,20220624,2121.0,2168.0,2108.600098,2161.449951,2160.531494,1156536
1087,20220627,2189.0,2211.0,2169.350098,2181.600098,2180.673096,1202504
1088,20220628,2170.0,2210.25,2160.0,2204.600098,2203.66333,1282047
1089,20220629,2185.0,2247.800049,2177.199951,2220.100098,2219.156738,1692493
1090,20220630,2220.0,2248.5,2180.5,2190.899902,2189.968994,1568415
1091,20220701,2189.899902,2242.0,2138.25,2232.199951,2231.251465,2141743
1092,20220704,2232.199951,2277.0,2228.350098,2261.850098,2260.888916,1581159
1093,20220705,2264.0,2290.699951,2238.0,2246.449951,2245.495361,1356776
1094,20220706,2245.0,2277.0,2236.5,2272.850098,2271.884277,1045463
1095,20220707,2280.0,2294.949951,2256.0,2274.300049,2273.33374,946131
1096,20220708,2286.0,2303.600098,2263.899902,2293.050049,2292.075684,898576
1097,20220711,2293.050049,2384.600098,2291.050049,2373.25,2372.241455,1967308
1098,20220712,2364.399902,2389.800049,2350.149902,2365.649902,2364.644775,1273008
1099,20220713,2373.5,2384.649902,2333.699951,2353.5,2352.5,982185
1100,20220714,2365.0,2404.0,2336.5,2383.100098,2383.100098,933554
1101,20220715,2414.5,2422.949951,2377.0,2405.25,2405.25,1169788
1102,20220718,2424.0,2441.850098,2406.050049,2423.600098,2423.600098,937204
1103,20220719,2406.949951,2459.300049,2405.0,2451.300049,2451.300049,843301
1104,20220720,2462.0,2472.800049,2444.0,2451.100098,2451.100098,693601
1105,20220721,2453.800049,2498.949951,2451.25,2495.5,2495.5,1314165
1106,20220722,2505.5,2514.050049,2483.100098,2499.399902,2499.399902,833522
1107,20220725,2505.0,2562.149902,2500.0,2550.600098,2550.600098,1220351
1108,20220726,2555.0,2568.600098,2533.0,2559.699951,2559.699951,865142
1109,20220727,2560.0,2572.5,2528.0,2548.699951,2548.699951,953588
1110,20220728,2559.899902,2565.649902,2531.600098,2550.399902,2550.399902,759442
1111,20220729,2565.0,2622.0,2560.0,2569.199951,2569.199951,1107195
1112,20220801,2575.850098,2669.399902,2569.199951,2660.149902,2660.149902,1267039
1113,20220802,2660.0,2697.0,2640.0,2683.649902,2683.649902,1096480
1114,20220803,2685.0,2717.0,2671.199951,2711.399902,2711.399902,815831
1115,20220804,2725.0,2743.899902,2684.25,2723.600098,2723.600098,1223799
1116,20220805,2760.0,2767.649902,2685.0,2698.399902,2698.399902,1639981
1117,20220808,2700.0,2807.649902,2695.649902,2791.899902,2791.899902,1581696
1118,20220810,2801.75,2834.899902,2781.550049,2827.199951,2827.199951,1304663
1119,20220811,2841.0,2848.399902,2815.100098,2834.050049,2834.050049,978616
1120,20220812,2840.0,2871.149902,2834.050049,2864.550049,2864.550049,843025
1121,20220816,2879.0,2986.0,2871.0,2975.850098,2975.850098,1969492
1122,20220817,2986.0,3028.550049,2980.0,3008.649902,3008.649902,1510171
1123,20220818,3005.0,3186.0,3004.0,3153.649902,3153.649902,3502295
1124,20220819,3178.0,3258.899902,3075.25,3130.199951,3130.199951,6109949
1125,20220822,3134.0,3191.800049,3029.199951,3051.600098,3051.600098,3473580
1126,20220823,3032.649902,3074.0,2927.399902,3030.649902,3030.649902,4169136
1127,20220824,3038.0,3153.0,2986.0,3134.649902,3134.649902,3475387
1128,20220825,3167.0,3177.800049,3055.699951,3066.350098,3066.350098,3119494
1129,20220826,3080.0,3172.949951,3078.0,3139.550049,3139.550049,2897602
1130,20220829,3055.0,3166.449951,3037.850098,3142.600098,3142.600098,1924984
1131,20220830,3165.0,3263.100098,3161.0,3194.350098,3194.350098,4392183
1132,20220901,3200.0,3245.0,3184.399902,3233.25,3233.25,1880363
1133,20220902,3261.0,3369.399902,3225.0,3355.800049,3355.800049,4835905
1134,20220905,3374.100098,3431.800049,3313.0,3346.550049,3346.550049,3686950
1135,20220906,3370.0,3447.600098,3355.0,3435.800049,3435.800049,2580772
1136,20220907,3435.800049,3487.949951,3406.100098,3473.75,3473.75,2188110
1137,20220908,3499.0,3501.5,3450.0,3462.800049,3462.800049,1560414
1138,20220909,3479.0,3507.949951,3415.149902,3451.199951,3451.199951,1614634
1139,20220912,3465.0,3495.5,3457.899902,3463.800049,3463.800049,1647756
1140,20220913,3478.0,3568.899902,3421.300049,3555.800049,3555.800049,3479669
1141,20220914,3518.0,3608.0,3511.0,3572.100098,3572.100098,2740337
1142,20220915,3590.0,3767.949951,3575.0,3748.699951,3748.699951,4716688
1143,20220916,3755.0,3866.949951,3614.600098,3702.199951,3702.199951,5687429
1144,20220919,3718.949951,3801.949951,3680.75,3778.649902,3778.649902,3092486
1145,20220920,3819.0,3885.0,3812.0,3834.550049,3834.550049,3338704
1146,20220921,3837.649902,3862.800049,3571.25,3640.100098,3640.100098,6089846
1147,20220922,3639.0,3735.949951,3608.050049,3716.300049,3716.300049,3490772
1148,20220923,3732.0,3737.899902,3655.0,3674.300049,3674.300049,3001474
1149,20220926,3646.300049,3658.0,3532.0,3586.199951,3586.199951,3123908
1150,20220927,3596.0,3629.550049,3485.850098,3559.100098,3559.100098,3546332
1151,20220928,3528.0,3596.949951,3503.0,3548.75,3548.75,2259832
1152,20220929,3583.5,3664.75,3443.600098,3470.699951,3470.699951,15060223
1153,20220930,3447.949951,3523.800049,3371.100098,3455.75,3455.75,4307707
1154,20221003,3440.0,3460.050049,3110.199951,3157.300049,3157.300049,7578847
1155,20221004,3230.0,3291.199951,3125.0,3237.699951,3237.699951,5642467
1156,20221006,3270.0,3318.800049,3208.050049,3285.0,3285.0,2845165
1157,20221007,3280.0,3310.949951,3228.149902,3277.600098,3277.600098,1930275
1158,20221010,3234.0,3278.75,3214.350098,3246.25,3246.25,1590792
1159,20221011,3257.550049,3338.0,3249.0,3273.949951,3273.949951,2544394
1160,20221012,3297.0,3297.0,3145.0,3223.649902,3223.649902,2972601
1161,20221013,3218.0,3262.800049,3189.0,3233.649902,3233.649902,1840193
1162,20221014,3272.0,3305.0,3194.850098,3209.5,3209.5,1344415
1163,20221017,3211.0,3235.0,3136.100098,3212.600098,3212.600098,1985298
1164,20221018,3249.0,3298.0,3226.100098,3284.300049,3284.300049,1635079
1165,20221019,3300.0,3310.0,3259.649902,3277.25,3277.25,1396513
1166,20221020,3260.0,3365.0,3245.0,3357.100098,3357.100098,2211287
1167,20221021,3374.899902,3382.0,3287.0,3311.899902,3311.899902,1120790
1168,20221024,3325.0,3340.100098,3287.399902,3309.800049,3309.800049,248249
1169,20221025,3321.949951,3345.0,3294.0,3300.5,3300.5,879424
1170,20221027,3319.850098,3355.0,3297.0,3325.0,3325.0,1106870
1171,20221028,3322.0,3387.949951,3297.649902,3323.300049,3323.300049,1323334
1172,20221031,3339.949951,3360.0,3326.100098,3347.449951,3347.449951,575722
1173,20221101,3361.899902,3607.449951,3352.0,3575.699951,3575.699951,4393335
1174,20221102,3580.0,3625.149902,3526.0,3580.699951,3580.699951,2534755
1175,20221103,3550.0,3614.699951,3542.449951,3590.399902,3590.399902,1275216
1176,20221104,3642.0,3849.800049,3566.75,3833.25,3833.25,6112097
1177,20221107,3852.449951,4013.699951,3820.0,3960.600098,3960.600098,5985652
1178,20221109,3977.0,4048.0,3943.050049,3997.199951,3997.199951,3732472
1179,20221110,3995.0,4030.0,3962.149902,3992.25,3992.25,2313795
1180,20221111,4040.0,4048.949951,3975.149902,4008.850098,4008.850098,1476875
1181,20221114,3999.0,4078.0,3990.0,4022.550049,4022.550049,1803092
1182,20221115,4025.050049,4065.0,4022.0,4057.800049,4057.800049,1065546
1183,20221116,4057.300049,4096.0,3863.550049,3956.600098,3956.600098,3059841
1184,20221117,3970.0,4033.0,3900.0,4018.149902,4018.149902,2266112
1185,20221118,4028.350098,4043.0,3984.0,4019.800049,4019.800049,1440776
1186,20221121,4019.949951,4019.949951,3921.949951,4001.850098,4001.850098,1492003
1187,20221122,4001.850098,4056.0,3988.0,4034.0,4034.0,1705043
1188,20221123,4050.0,4061.850098,3873.0,3903.300049,3903.300049,2861156
1189,20221124,3910.0,3935.0,3821.0,3921.100098,3921.100098,2797181
1190,20221125,3929.0,3949.899902,3845.300049,3901.100098,3901.100098,2506346
1191,20221128,3899.399902,3925.0,3871.399902,3886.149902,3886.149902,1119166
1192,20221129,3885.0,3915.0,3864.050049,3878.399902,3878.399902,1513444
1193,20221130,3897.800049,3939.899902,3867.0,3917.899902,3917.899902,1968428
1194,20221201,3937.5,3944.949951,3902.449951,3915.100098,3915.100098,945838
1195,20221202,3905.0,3963.800049,3885.0,3922.5,3922.5,1297832
1196,20221205,3928.899902,3939.0,3810.050049,3930.399902,3930.399902,2392866
1197,20221206,3920.0,4057.0,3909.0,4031.800049,4031.800049,2962621
1198,20221207,4031.0,4057.899902,3984.550049,3999.300049,3999.300049,1257261
1199,20221208,4010.0,4045.0,4003.350098,4025.0,4025.0,895075
1200,20221209,4044.0,4094.0,3941.5,3996.800049,3996.800049,2129800
1201,20221212,3997.0,4031.899902,3968.75,4016.699951,4016.699951,802499
1202,20221213,4027.800049,4072.0,4011.600098,4060.199951,4060.199951,1215308
1203,20221214,4076.0,4092.050049,4040.0,4055.800049,4055.800049,1114492
1204,20221215,4055.800049,4073.050049,4025.0,4043.75,4043.75,866138
1205,20221216,4018.899902,4047.899902,3944.050049,3980.800049,3980.800049,1598960
1206,20221219,3988.0,4104.0,3971.449951,4075.300049,4075.300049,1643404
1207,20221220,4095.0,4172.0,4066.399902,4165.299805,4165.299805,3778426
1208,20221221,4175.0,4190.0,3883.25,3901.949951,3901.949951,3585883
1209,20221222,3948.0,3948.0,3817.050049,3868.550049,3868.550049,2879658
1210,20221223,3822.0,3848.0,3616.800049,3642.199951,3642.199951,3036157
1211,20221226,3653.0,3744.899902,3620.0,3716.75,3716.75,2162662
1212,20221227,3732.449951,3797.899902,3695.050049,3769.649902,3769.649902,1804911
1213,20221228,3756.050049,3825.0,3745.0,3797.699951,3797.699951,1377950
1214,20221229,3790.0,3825.0,3748.100098,3810.600098,3810.600098,1531692
1215,20221230,3829.699951,3898.0,3822.050049,3858.350098,3858.350098,1528747
1216,20230102,3870.0,3874.0,3822.550049,3841.199951,3841.199951,923051
1217,20230103,3841.899902,3852.850098,3791.0,3830.949951,3830.949951,799905
1218,20230104,3839.0,3874.949951,3803.600098,3827.050049,3827.050049,1028377
1219,20230105,3827.050049,3842.399902,3756.899902,3829.800049,3829.800049,997006
1220,20230106,3829.0,3868.25,3797.050049,3824.25,3824.25,912159
1221,20230109,3843.0,3880.0,3811.25,3855.300049,3855.300049,753981
1222,20230110,3859.0,3862.050049,3555.0,3646.899902,3646.899902,3595798
1223,20230111,3660.0,3664.5,3560.100098,3635.800049,3635.800049,2226506
1224,20230112,3642.5,3679.0,3612.0,3647.199951,3647.199951,1199785
1225,20230113,3651.199951,3736.050049,3642.199951,3721.149902,3721.149902,1364712
1226,20230116,3720.0,3739.949951,3600.0,3619.800049,3619.800049,1863848
1227,20230117,3620.0,3649.600098,3560.199951,3639.350098,3639.350098,1668381
1228,20230118,3648.0,3648.0,3527.100098,3596.699951,3596.699951,3652240
1229,20230119,3470.0,3537.699951,3426.699951,3463.550049,3463.550049,3696319
1230,20230120,3450.0,3477.350098,3440.949951,3456.149902,3456.149902,1510258
1231,20230123,3443.050049,3460.0,3412.550049,3436.350098,3436.350098,974857
1232,20230124,3447.449951,3508.0,3430.0,3442.0,3442.0,1518123
1233,20230125,3422.0,3428.0,3315.0,3388.949951,3388.949951,3686439
1234,20230127,3335.0,3346.5,2712.0,2761.449951,2761.449951,14764368
